id,polarization,mean intention,adoption rate
0,0.10335346475395656,0.07796617664641761,0.21
1,0.0850464320056771,0.025110619877416918,0.19
2,0.07543527302745022,-0.020827265492860778,0.21
3,0.06853980424954016,0.01677275656702617,0.22
4,0.05768022228705536,-0.04853301894919006,0.2
5,0.09112901449603766,0.05375926211168094,0.25
6,0.10060732686484568,0.02328404813011337,0.19
7,0.09074708118048992,0.07187058536029772,0.22
8,0.07030449279391592,-0.016122684278458956,0.19
9,0.07193823620195937,-0.07490408665011508,0.17
10,0.03914848746604729,0.008334639659594025,0.19
11,0.048187856971309555,-0.01441880119538238,0.15
12,0.06224759103989287,0.03803396655134564,0.22
13,0.08840739511355046,0.021688898779307048,0.17
14,0.08720869073243116,0.017131996863630535,0.25
15,0.11745026241074538,0.04630942570315622,0.19
16,0.08498889907849756,-0.004254770198465657,0.19
17,0.11853578339769748,0.1288720959119659,0.26
18,0.07946150345347174,-0.008952000269692019,0.19
19,0.08875656525400463,0.01192411618932873,0.2
20,0.06719645654735383,0.022873347594852295,0.24
21,0.058367756700024434,-0.009560052918473705,0.23
22,0.11579054476211481,0.005361819556654372,0.18
23,0.09427171012496102,0.07577773968610106,0.22
24,0.04718964368103643,0.020042921509625628,0.2
25,0.05957839142267054,-0.06982446102336674,0.21
26,0.05833713871706643,-0.0219758698175268,0.16
27,0.07605355622025889,0.043347261092925554,0.25
28,0.050173848162283874,0.04100102197862745,0.24
29,0.09719420116369248,0.02362628739436417,0.21
30,0.07360715666920883,0.0029939859733183766,0.19
31,0.06317746486466008,-0.10064400719592728,0.17
32,0.0682975977287553,0.03879376966465377,0.17
33,0.12101689244122053,0.08137444862802132,0.25
34,0.06138955863627904,-0.003325731383528986,0.16
35,0.05445505601985614,-0.01131834428918781,0.2
36,0.08007023169268132,-0.04841541741745012,0.18
37,0.08856529981850507,-0.0025659800324995497,0.21
38,0.09032888771285309,0.022765514438792597,0.15
39,0.07696258217729368,0.030326218681556556,0.19
40,0.09039242908798137,0.04608598892254924,0.19
41,0.06193311785913166,0.03999219993632029,0.24
42,0.07387921980814206,5.622330726371635E-4,0.24
43,0.0859138519403281,0.02356176622175541,0.19
44,0.07955448919649294,0.05752538135411434,0.24
45,0.06287256817413586,-0.029920448077739012,0.15
46,0.06885413258024885,-0.018506577310935496,0.14
47,0.08282710357216443,0.031468799488388724,0.2
48,0.06949969638702251,-0.047559692448615715,0.24
49,0.06945299227807011,-0.03137338777685331,0.22
50,0.06175735611165764,0.030245218050897665,0.3
51,0.09027876973298521,0.06941905125824605,0.2
52,0.06412613364057568,0.00515447188021791,0.14
53,0.09139841723293934,-0.0595622213608037,0.25
54,0.07593853819278656,-0.0012739699700559939,0.17
55,0.04750747212353596,-0.03582607317676409,0.22
56,0.08880172690912573,0.02262884824691985,0.22
57,0.0968414324716463,-0.026906792975702306,0.17
58,0.10637683814914421,0.05722007359201176,0.23
59,0.0998110366294122,0.07943286396323627,0.26
60,0.06379734002916336,0.028553305637832652,0.16
61,0.07603656636941736,-0.02256317701890077,0.14
62,0.09049947014209628,0.052447062848207576,0.26
63,0.08658622551760595,0.029474545784030887,0.22
64,0.05090223134995785,0.006878360576088593,0.15
65,0.06967073754096695,0.016264692898164738,0.21
66,0.1232263330546909,0.03372269114682849,0.22
67,0.10111727601546747,0.06845324422695147,0.23
68,0.06877343984441059,-0.02011359912680407,0.18
69,0.05909254620189112,-0.05109318194332345,0.25
70,0.09865876859252676,0.017503658829437274,0.14
71,0.0766693382191595,-0.009883715438061534,0.18
72,0.08599831926778181,0.04008082321012468,0.23
73,0.06403083617997847,0.061456603265419456,0.21
74,0.06825323065859284,-0.01016280190439462,0.2
75,0.062475653442829876,-0.007330142682675237,0.15
76,0.11024516071172195,0.008642365774718361,0.2
77,0.09649511931964382,0.03263024442654402,0.19
78,0.07284041945626678,-0.02151234287085755,0.14
79,0.10778087034450726,0.08167366894024987,0.21
80,0.08237339552648933,0.05495355535146734,0.23
81,0.0964945736146781,0.03034276510041716,0.16
82,0.08873002841883347,0.03309126862299402,0.19
83,0.09430384811374254,0.030877519377631692,0.18
84,0.07369418186202727,-0.02275497408335248,0.27
85,0.04964090780548785,-0.028749272542763177,0.19
86,0.09122081086185332,0.035408296317992034,0.23
87,0.06949263763746243,0.011235120707577193,0.21
88,0.07431253309489871,-0.03428467140711602,0.25
89,0.05869108930438186,-0.06334324295839551,0.15
90,0.06676826727661295,-0.016860933815362023,0.2
91,0.05420243020360603,-0.11369813847970686,0.18
92,0.09450993738491129,-0.04272299173700863,0.15
93,0.09160201252146705,0.01828625418788539,0.2
94,0.07130279700179587,-0.0011595615335616538,0.19
95,0.07731929852503985,-0.0055050133030834355,0.17
96,0.05977925851254663,-0.02152104124349009,0.17
97,0.06576610308699307,-0.01941035985091328,0.17
98,0.09624442518085059,0.040346554840976045,0.26
99,0.09779935746085647,0.02061611049710096,0.15
