id,polarization,mean intention,adoption rate
0,0.07510313430577209,0.03215534277558341,0.29
1,0.07692260740359065,0.13736411911015542,0.52
2,0.0808828638067301,-0.008513098603201798,0.39
3,0.07090805062139896,0.016832387377783843,0.35
4,0.08121576460279029,0.13986169638437845,0.6
5,0.07921741159840741,0.013141395681663282,0.34
6,0.06116207260758561,0.08132386515648835,0.46
7,0.07171480428310692,0.10743041604377923,0.4
8,0.0822705992781458,0.022633998482204057,0.33
9,0.07263054794317349,0.3444557658234843,0.79
10,0.07466985469360597,0.07556286377187656,0.43
11,0.09254388798984213,0.21873713642249104,0.57
12,0.0744645475727031,0.06283417751186957,0.37
13,0.07803555089648243,0.10754676965287463,0.53
14,0.055736954196929665,0.21790837521545395,0.41
15,0.06236730567675081,0.02837072124428961,0.26
16,0.09605795736037508,0.17100749455226388,0.43
17,0.056618681835017,-0.032182622037635535,0.24
18,0.08447145767247015,0.24426300336704426,0.63
19,0.09214195399508246,0.19600331134674573,0.68
20,0.07947260985196869,0.03810697082257309,0.32
21,0.06161168994054896,0.07984164774131945,0.48
22,0.09646079788340021,0.204669679547922,0.7
23,0.07320270014112815,0.38711841871995767,0.81
24,0.08595441878763259,-0.024500706230569123,0.34
25,0.07724363005833618,0.09357304768974352,0.46
26,0.09269009037472493,0.11576835610381422,0.55
27,0.07509971537045408,0.06918891446261945,0.3
28,0.08623337142017243,0.13100493455507706,0.48
29,0.08969112663230053,0.10285588326859943,0.47
30,0.0707143880496619,-0.012205005141821596,0.28
31,0.07203860387924703,0.06042428592559266,0.33
32,0.08666951480918286,0.20177691114454954,0.74
33,0.06425289555543501,-8.990406053710855E-4,0.25
34,0.07995329547154327,0.160680958985563,0.5
35,0.09231790852905603,0.1443643238637757,0.52
36,0.07875767599264079,0.07196853288569213,0.43
37,0.06873258785817386,0.3294924870359977,0.78
38,0.0802605473016106,0.15346439485262414,0.45
39,0.06695917809114665,-0.01964522414255214,0.36
40,0.06707909938357712,0.2161752479768783,0.47
41,0.0751885582120349,0.04591805393661869,0.32
42,0.09629297621420581,0.12046580059857379,0.43
43,0.1102532638394254,0.13723289221953952,0.59
44,0.09422975791356092,0.10853066241108282,0.62
45,0.08180956832301266,0.13846416320335245,0.41
46,0.055760136935706674,0.04172637779772411,0.32
47,0.07885503598512432,0.011516318675822406,0.27
48,0.07695777314803248,0.14327210025369838,0.5
49,0.06421672501736828,0.1010486843570899,0.43
50,0.06608438405127123,0.04455354320903306,0.28
51,0.05771950565306165,0.041389465616096646,0.39
52,0.07805201941265398,-0.12569514305137414,0.28
53,0.10816975286092789,0.17498953198101044,0.53
54,0.062013142704334695,0.050224098335342894,0.43
55,0.04970661301101337,0.07651807365141035,0.19
56,0.06781824694782,0.11236738165837887,0.45
57,0.07214415946619115,0.03582806980285476,0.43
58,0.05366041412307709,0.05448669316864855,0.35
59,0.10848628125464302,0.057821835617640385,0.59
60,0.06535995153522547,0.30645548056881716,0.74
61,0.06430452459876694,0.0418760939847562,0.31
62,0.06950170197884659,0.07311013505805683,0.5
63,0.07703851179882526,-0.07198481073036414,0.38
64,0.06226387352655237,0.007161602979714859,0.41
65,0.08180136952626285,0.025274837777783516,0.44
66,0.0680464658449797,0.1757908570045559,0.49
67,0.09929219683670694,-0.10000122105556507,0.25
68,0.0783869214842022,0.15385626804943958,0.58
69,0.05479822794267027,0.02191868799371699,0.37
70,0.07286384787502438,0.09979846492946967,0.34
71,0.0543398914334699,0.10143604154352709,0.29
72,0.0798955374821461,0.2052863192587769,0.51
73,0.05712134530211346,0.05339774718528217,0.4
74,0.08361050825599073,0.21657051641850303,0.7
75,0.08574264420003101,0.09696319061343962,0.32
76,0.04763008947279639,0.08888911506658154,0.27
77,0.054056405104189034,0.0586793850000872,0.26
78,0.0853238587746007,0.23124626991764163,0.69
79,0.06160415321833908,-0.06613351573092252,0.23
80,0.0915546208002141,0.2935955103707098,0.8
81,0.08869672945513689,0.03778263264122779,0.42
82,0.06989458146054485,0.04763370658481329,0.33
83,0.06534999237059767,0.09144367286770022,0.45
84,0.04321335356053796,0.038096841809890106,0.26
85,0.05549742195532202,0.12201730957374737,0.32
86,0.06221746020866523,-0.14658312426773543,0.24
87,0.07690684729265891,0.18641208521123634,0.58
88,0.05024511425668081,0.09553181965795597,0.38
89,0.08010973297185914,0.03066802048743621,0.36
90,0.07551052993631176,0.21283273877490266,0.49
91,0.060302572920386044,0.3760589126489798,0.73
92,0.08104983072176307,0.16232271835382484,0.46
93,0.07658169440639177,0.023173562105208868,0.36
94,0.07841601292291786,0.0935850104325263,0.48
95,0.06543287643743297,0.2633696156536097,0.67
96,0.05739956010547774,-0.011492922332764315,0.22
97,0.07464273667799917,0.045599123225553574,0.46
98,0.06822764609089067,0.11725134582734865,0.34
99,0.047089154900939074,-0.015348952738809452,0.22
