id,polarization,mean intention,adoption rate
200,0.0776846211861254,0.10549827164510321,0.45
201,0.08353881540349074,0.2108056663112641,0.61
202,0.10568264044946146,0.028408138479893354,0.44
203,0.06299726810328897,-0.03830410779387573,0.35
204,0.07648069221748216,0.1368728035876716,0.6
205,0.07772096257709939,-0.07644659996626511,0.32
206,0.07200922442644601,0.18970367943078303,0.52
207,0.05862357019953557,0.11267349674556261,0.48
208,0.07933143246975485,-0.07344967413255274,0.29
209,0.058312164542677083,0.35992860782709857,0.79
210,0.06338122190592993,0.06249624701897779,0.49
211,0.10777792023018185,0.23684488796138065,0.46
212,0.06365433997353032,0.11416124739763316,0.45
213,0.08272246571506808,0.08777382582566993,0.6
214,0.06931093788105783,0.23317777425774622,0.63
215,0.06697703447689085,0.11247686281519226,0.49
216,0.09560527364448844,0.28946037977843014,0.62
217,0.05473481239561586,-0.016539069021452895,0.22
218,0.09864090380390314,0.20084948382563855,0.67
219,0.10548639255706851,0.2101734635281676,0.79
220,0.07637843641687897,-0.008764627657010717,0.3
221,0.07503790187201376,0.0878942092909035,0.54
222,0.09346460936700268,0.1892690374284091,0.62
223,0.05989661328703914,0.45469244145193427,0.9
224,0.09611821368295566,0.04712018308252329,0.37
225,0.06470209654275802,-0.008319970194201333,0.45
226,0.10703608301804708,0.1454880094868148,0.69
227,0.08550283419409907,0.1207110145208806,0.35
228,0.10313672042841213,0.07811980388197132,0.57
229,0.08732565428624167,0.13174544853257694,0.46
230,0.07827827073864846,-0.0069022018521327135,0.31
231,0.07698166919056725,0.008632381419730089,0.31
232,0.09560970496847133,0.18061970999688437,0.75
233,0.055932833115468046,0.06385696642142591,0.33
234,0.09746345330229718,0.20542294438399658,0.6
235,0.0947450901990119,0.04375666186568912,0.49
236,0.09719942983709962,0.08885840550513349,0.47
237,0.10182151438819084,0.2742764469872982,0.81
238,0.07747753647723528,0.2337920246776915,0.57
239,0.06627590997454437,-0.040727860392056475,0.42
240,0.08147031475339532,0.28399883628525524,0.72
241,0.06879526086805104,0.0554849538791916,0.29
242,0.08581927615141516,0.006244207185896174,0.45
243,0.10725840034910267,0.1364742314876187,0.54
244,0.10814110981609844,0.16760854137375739,0.59
245,0.07625650352473784,0.2732031905355315,0.7
246,0.06515278240850823,0.028308514918350798,0.39
247,0.08551895265026696,0.13761352643848906,0.47
248,0.09542325995546172,0.1687012549579702,0.68
249,0.07678555095757691,0.15104015012016547,0.53
250,0.06740888532850296,0.0632472925988238,0.4
251,0.06467182680832419,0.02493971165460094,0.31
252,0.0798463979965113,-0.10797640758118793,0.31
253,0.11078126676014365,0.17545392737034832,0.63
254,0.07919522180375815,0.05218863574538248,0.43
255,0.05603049180877351,0.17159897223620965,0.25
256,0.06950468124646768,0.13743780454782706,0.36
257,0.07201754217734592,0.09308337873627455,0.41
258,0.052097785082564324,0.05674283975349393,0.4
259,0.10175204886636713,0.12839137072300602,0.59
260,0.05755943627179811,0.27142896759618107,0.81
261,0.06189448396647355,0.0430092877619885,0.38
262,0.07521782486457682,-0.010680279539876478,0.51
263,0.09082234934962644,0.016100771422451934,0.53
264,0.07128110700234445,0.10017777895584276,0.53
265,0.0962459802459076,0.02599619095084509,0.39
266,0.06691886129902153,0.20563971417764773,0.58
267,0.09473802805991403,-0.11183046427412396,0.26
268,0.08408280172405852,0.16051294777118685,0.61
269,0.06606205931908339,0.10533512835319753,0.44
270,0.08559148609377028,0.15147038553991587,0.41
271,0.06184148212267351,0.08225701462873168,0.35
272,0.0828115604036248,0.21731986950166707,0.68
273,0.0595841786332701,0.07458367537274732,0.43
274,0.08998960309538849,0.2124292391410968,0.71
275,0.08075789662956884,0.21945834052068047,0.52
276,0.05578868421422548,0.11161889807123875,0.38
277,0.05257315782094467,0.10826561497335914,0.3
278,0.0908303845770945,0.26140807440427305,0.75
279,0.0758246745419051,-0.06096495777258947,0.25
280,0.11394668793653416,0.38729972557338527,0.91
281,0.08113704524285537,0.021824935805925715,0.41
282,0.08215984265421825,-0.025818605626584678,0.38
283,0.07449758886606478,0.11486368558118584,0.51
284,0.04499384202592615,-0.018952390790437486,0.25
285,0.07407445188576538,0.06490817010913666,0.33
286,0.07718807532932154,-0.08800874806850131,0.28
287,0.07264039151902113,0.20867441602394116,0.6
288,0.06582748951927295,0.08646351421700485,0.4
289,0.07975900880888524,0.038389236961187956,0.38
290,0.10261257418925938,0.1535557169095951,0.45
291,0.06983073182637789,0.3959359982795989,0.88
292,0.09723170798926722,0.20692315553512253,0.63
293,0.08191121331543766,0.03365633059704395,0.45
294,0.08640073102199197,0.005805517828051246,0.48
295,0.06585751297337315,0.3647522148677475,0.74
296,0.05597395718556723,-0.09721066114664306,0.22
297,0.07498868416200163,0.07395095042609011,0.47
298,0.0868057614606517,0.19007042082110645,0.45
299,0.051501409481288944,-0.0037564905478649348,0.24
