id,polarization,mean intention,adoption rate
500,0.17732501698054148,0.40104540621649065,0.84
501,0.2114085972208964,0.5650036476154703,0.88
502,0.23797023889858795,0.3790920100912436,0.84
503,0.16016487496312343,0.28801217712295907,0.88
504,0.16619176013486722,0.15166729208037003,0.87
505,0.1352257933781922,-0.00966042668068545,0.87
506,0.15455227220459508,-0.052556834414610176,0.93
507,0.19921507579324269,0.39781409379874,0.89
508,0.1443585303300866,0.2636282031609794,0.86
509,0.17000737534077312,0.31868743030707747,0.87
510,0.14270880694872187,0.5368778407719097,0.95
511,0.13422911676958607,0.22636333627250774,0.9
512,0.164467470237481,-0.045609962216870324,0.83
513,0.14494021484879357,0.296779681579897,0.88
514,0.1865383349468592,0.30287280611779865,0.84
515,0.1402870547927546,0.02813060390961807,0.88
516,0.24075934722956008,0.3167115320030041,0.8
517,0.16459548253423603,0.3493851260426348,0.83
518,0.1411872172091392,0.23441780862297124,0.92
519,0.13101859075033123,0.32913470042843085,0.93
520,0.1449552755521168,0.0397205526932522,0.85
521,0.16096781990704845,0.2887958389393804,0.81
522,0.17205015165145618,0.474317687559321,0.86
523,0.13481035511633674,-0.136062103725476,0.88
524,0.18957993549722826,0.17462229162947687,0.91
525,0.1098660254543697,0.09172298211144488,0.92
526,0.16002303912843294,0.09171400443428956,0.85
527,0.1655992338061407,-0.02552784362406056,0.83
528,0.18456324797582682,0.2533135615733513,0.76
529,0.17280934377999654,0.10715208669319846,0.82
530,0.20285034996029594,0.6503667730580663,0.89
531,0.17006846628588065,0.11500396498167588,0.93
532,0.13560740665096155,0.059982984623581634,0.85
533,0.1255201154239612,0.2854447194870108,0.89
534,0.22502593490199105,0.5233176363999971,0.87
535,0.21441191074305666,0.5359568843953881,0.88
536,0.16391924049100637,0.3370120933851938,0.81
537,0.15916370281709896,0.2794358371643329,0.88
538,0.12933610666067974,0.23865104363167267,0.88
539,0.19381007384711618,0.18122710869056685,0.78
540,0.13536714870245165,0.09169974537556243,0.85
541,0.203721945551941,0.358055450662445,0.92
542,0.15353159609897368,0.18713855197777898,0.77
543,0.18165272590587614,-0.18877670533545526,0.84
544,0.15951888012341617,0.41596971452148274,0.86
545,0.11915237365641693,0.3141290633177967,0.86
546,0.1533308580175707,0.34554064070946944,0.92
547,0.1829944385876806,0.262754483595805,0.84
548,0.2428279679088459,0.4479334487650759,0.84
549,0.18182246563408713,0.40413068864220203,0.84
550,0.17751098163795676,0.2523797466952754,0.86
551,0.11871734332734735,0.11544862019124431,0.89
552,0.192028308541104,0.16746899382161332,0.83
553,0.1430064919688361,0.04148112176412007,0.85
554,0.17189872463093706,0.22210162089839666,0.81
555,0.18880434443583885,0.19237869631855842,0.78
556,0.18381213895006823,0.3741017138963026,0.85
557,0.16554681154564616,0.2198579346891548,0.84
558,0.13495599641193629,-0.3197015903287849,0.86
559,0.17082317082607054,0.18537944614892232,0.81
560,0.2346054382348219,0.4103535180063094,0.84
561,0.19660766657017167,0.29946138749665396,0.83
562,0.15561675006896178,0.365955751181835,0.86
563,0.18046213550110263,0.41339224506545164,0.83
564,0.15345953833099152,0.46627799412988513,0.84
565,0.14755767368616704,0.31656650868503006,0.88
566,0.18206902664245578,0.42563882746640763,0.84
567,0.12045962122066084,0.2734216200384452,0.89
568,0.2683169600728331,0.3506481123742812,0.75
569,0.22222239598630436,0.2623543652984663,0.85
570,0.16688656293949294,0.5463788010999274,0.86
571,0.16530280493166563,0.2720263093259522,0.9
572,0.1924177785497825,-0.21312516818232244,0.81
573,0.13563652640505866,0.09491513679927055,0.92
574,0.17738181926350197,0.3996227804383705,0.84
575,0.16212919867061873,0.26963668005283997,0.81
576,0.1045409757135847,0.3521244591144139,0.89
577,0.10745676575638555,0.1751453349491057,0.86
578,0.1473259231726344,0.08999216561821098,0.85
579,0.17257995169223256,0.0380145673708663,0.7
580,0.17928945021306725,0.49469218230177914,0.89
581,0.14968329506035383,0.32768423420265314,0.79
582,0.233863871536299,0.4178964179491301,0.83
583,0.09528531010722541,0.5614172412999943,0.93
584,0.11479795619213276,0.07588643680513033,0.88
585,0.12884942887406517,0.06326086368038177,0.93
586,0.24184563335884524,0.3355925202095208,0.81
587,0.14291252055100148,0.5751913539254537,0.9
588,0.16161826230132265,0.21062974871527224,0.75
589,0.12474277998522133,0.02591845003268048,0.87
590,0.16781312161189507,0.3635166112463955,0.9
591,0.15497611520032661,-0.017132916810038736,0.82
592,0.28498244091330804,0.4495680702036553,0.82
593,0.11178258590223031,0.36196139550393885,0.92
594,0.19722278520149827,0.04301979229750076,0.81
595,0.1629856443207652,0.052076783079728066,0.86
596,0.20710674244652136,0.2806016745010849,0.8
597,0.15009781282736775,0.1219391446234942,0.83
598,0.2099970347329638,0.47571179881686393,0.87
599,0.18632651459739005,0.44042153313489324,0.82
